Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Education level],[Nature],[Reporting Type],[Type of skill],[Units]
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2000","1.07368","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2000","1.08543","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2001","1.04846","2001","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2006","1.14103","2006","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2006","0.39073","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2006","0.24584","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2009","0.55011","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2009","0.53963","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2012","0.41475","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2012","0.4419","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2015","0.48755","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2015","0.49348","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2015","1.08133","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2018","0.69421","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2018","0.70647","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","100","Bulgaria","2019","1.02544","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","112","Belarus","2018","0.85302","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","112","Belarus","2018","0.83693","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2000","0.97444","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2000","0.96995","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2001","1.05749","2001","","","","","Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2003","0.99603","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2003","0.98974","2003","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2006","0.96738","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2006","0.96253","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2009","0.96148","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2009","0.97513","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2012","0.9916","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2012","0.97905","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2015","1.02837","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2015","1.01098","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2015","1.11596","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2018","0.97937","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2018","0.98538","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","124","Canada","2019","0.95496","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2000","0.94672","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2003","1.44805","2003","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2006","1.17052","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2009","0.80074","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2011","0.82978","2011","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2012","1.04919","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2015","0.86233","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2015","0.83419","2015","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2018","0.87947","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","152","Chile","2019","0.73304","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. TIMSS over PISA was chosen by the country. Grade 8 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2000","0.47846","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2000","0.60053","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2009","0.49921","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2009","0.22303","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2012","1.16039","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2012","1.00147","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2018","0.2548","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2018","0.682","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","8","Albania","2019","0.98955","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","12","Algeria","2007","1.35308","2007","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","12","Algeria","2015","0.40106","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","12","Algeria","2015","0.46398","2015","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","31","Azerbaijan","2006","1.15854","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","31","Azerbaijan","2006","1.01614","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","31","Azerbaijan","2009","1.08478","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","31","Azerbaijan","2009","0.99639","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","31","Azerbaijan","2019","0.82495","2019","","","","","Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 21 February 2024.","","","PRIMAR","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2000","0.9431","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2000","0.82527","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2006","0.72922","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2006","0.85172","2006","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2009","0.75282","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2009","0.68221","2009","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2012","0.67979","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2012","0.48704","2012","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2018","0.89333","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","32","Argentina","2018","1.00514","2018","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_READ","Ratio"
"4","4.5","4.5.1","SE_NAP_ACHI","Adjusted immigration status parity index for achieving a minimum proficiency level in reading and mathematics (ratio)","36","Australia","2000","1.00896","2000","","","","","Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 21 February 2024.","","","LOWSEC","C","G","SKILL_MATH","Ratio"
